LinkID;LinkIDFrom;LinkIDTo;Qmax_spl;Qkap;Qskut;Vskut;Hskut_h;Hskut_d;Qhmax;Q24
2358981;643686;377779;0.0142;120.1723;117.9262;1.7453;320.9953;320.6692;0.0142;0.0142
2358983;623524;623521;0.0141;89.3821;111.0109;1.6717;328.272;327.8981;0.0141;0.0141
2358986;643692;643693;0.4163;1794.0339;314.1508;1.2622;294.1393;294.0181;0.1689;0.0602
2358987;643693;643694;0.8464;1794.0339;314.0719;1.0442;294.0181;294.0201;0.1891;0.0603
2358988;643694;643699;178.2679;1794.0339;678.5675;2.1261;294.0201;293.6225;162.2897;117.8441
2358989;643699;11265;178.146;1794.0339;677.949;2.1255;293.6225;292.6459;162.5202;117.8428
2359316;623521;643680;0.0241;183.6237;131.5028;2.8244;327.8981;327.2005;0.0241;0.0241
2255014;539335;13025;0.1814;93.2784;0.0994;0.0994;362.1774;361.8153;0.1775;0.1258
2255016;115457;539662;0.0004;8.7791;5.5632;0.3506;366.4709;366.4528;0.0004;0.0004
2255017;539662;539661;0.0006;12.9105;21.356;1.211;366.4528;364.988;0.0006;0.0006
2255018;539661;539660;0.0011;23.7737;20.9947;0.8654;364.988;364.5702;0.0011;0.0011
2255019;539660;539659;0.0011;16.5014;20.1653;0.8578;364.5702;364.3632;0.0011;0.0011
2255020;539659;539658;0.0033;68.9489;20.1721;1.1565;364.3632;363.923;0.0033;0.0033
2255021;539658;539657;0.0039;82.2059;32.9364;1.1668;363.923;363.3778;0.0039;0.0039
2255022;539657;539656;0.0039;38.7275;32.5927;1.0065;363.3778;363.1606;0.0039;0.0039
2255023;539656;39619;0.0067;141.1264;57.0546;2.7236;363.1606;360.5915;0.0067;0.0067
2255024;115458;539653;0.0002;4.2128;4.9636;0.2807;366.2853;366.2804;0.0002;0.0002
2255282;539653;539654;0.0005;9.6865;28.0175;1.5842;366.2804;364.3252;0.0005;0.0005
2255283;539654;539655;0.001;20.8637;26.8946;0.95;364.3252;363.6198;0.001;0.001
2255284;539655;539656;0.0011;23.4324;25.3297;0.9919;363.6198;363.1606;0.0011;0.0011
2257205;541932;541931;0.0078;168.2709;0.0078;0.0078;390.6613;388.9619;0.0078;0.0078
2046209;52033;52024;0.0488;1126.4489;26.3593;0.1792;303.8342;303.8326;0.0487;0.0482
2046561;61869;61866;0.0361;186.5694;15.2115;1.2262;322.6685;322.2603;0.0354;0.0234
2046737;51819;51818;0.347;189.7522;19.7894;1.7255;331.0457;328.9063;0.3372;0.1772
2047377;60686;60687;0.108;247.1496;126.7583;2.6593;357.6943;356.0522;0.1075;0.0982
2047409;61178;61176;0.0118;251.439;0.0118;0.0118;330.3015;329.6019;0.0118;0.0118
2048497;44129;245100;11.9702;327.5415;1465.888;2.8593;341.2855;341.1812;11.5916;7.8051
2048529;300475;300473;0.0002;4.8024;6.9785;0.8878;368.805;368.3593;0.0002;0.0002
2048561;431480;310530;0.005;63.8853;35.6432;0.9487;376.0233;375.8286;0.005;0.005
2048577;311035;306007;0.0056;116.5368;6.2528;0.8825;370.9744;370.4963;0.0055;0.0055
2048593;309241;309240;0.0066;140.2602;26.5249;1.308;372.5394;372.1407;0.0066;0.0066
2048625;311113;311280;0.0099;133.3369;7.0093;0.5679;363.586;363.5853;0.0099;0.0099
2048657;310118;310119;0.0139;294.5908;17.2324;2.2758;352.0793;349.1287;0.0139;0.0139
2049377;60125;60126;0.064;213.4057;49.365;2.3421;321.6284;319.0517;0.063;0.0418
2281223;564939;64631;0.2122;189.4503;55.6371;1.3128;346.1678;345.9199;0.2078;0.1442
2284408;1399834;60133;0.1895;118.4163;64.9326;1.567;306.9826;306.8568;0.1858;0.1229
2286645;158377;569104;0.1373;161.5792;88.4425;2.3379;398.3379;396.2231;0.1337;0.0815
2286646;569104;63685;0.1574;194.3699;121.1313;2.3847;396.2231;394.6457;0.1533;0.0933
2289841;65099;572933;0.0686;501.7385;65.1762;1.764;300.7315;300.4346;0.0677;0.0537
2289842;572933;65098;0.0685;593.3004;65.4904;1.2875;300.4346;299.6323;0.0677;0.0537
2294341;64716;577751;1.1538;412.8207;139.7898;2.9592;333.5407;333.2781;1.1277;0.8343
2294342;577751;64736;1.1537;412.7899;138.9409;2.6947;333.2781;331.5061;1.1274;0.8343
2294422;63196;578055;13.4005;585.28;572.3088;3.2867;299.8847;299.6943;11.6866;7.7864
2294424;578055;578054;13.4036;628.3461;562.8936;3.0118;299.6943;299.394;11.6875;7.7864
1929025;49906;49905;5.1983;63.8143;112.2282;1.5864;330.4339;329.8588;4.0054;1.9379
1929329;52003;51999;0.3021;483.0122;0.1533;0.1533;302.2255;299.8163;0.296;0.2024
1929409;49753;49752;0.0149;313.9309;20.9748;1.4013;305.6103;304.7554;0.0149;0.0149
1929601;65280;65279;0.0436;53.4392;0.0278;0.0278;329.8035;329.4436;0.0431;0.0326
1929633;65322;65323;3.5866;370.1547;0.3208;0.3208;378.9167;375.3867;1.2989;0.4961
1929681;188310;52813;0.9298;309.6177;561.4557;1.9649;312.8073;312.7444;0.9122;0.6086
1929697;52816;52817;0.0337;182.3254;104.2717;2.1278;321.0554;320.8169;0.033;0.0235
1929713;62148;57013;0.0162;353.7305;0.0162;0.0162;372.8215;368.7988;0.0162;0.0162
1929921;57031;57032;0.0063;117.3299;0.0063;0.0063;370.6616;370.2116;0.0063;0.0063
1929937;57039;57040;0.8531;132.2377;0.3244;0.2837;367.4843;367.066;0.8333;0.5058
2054577;63605;63604;0.0506;1078.2907;231.574;1.9747;320.7836;320.0197;0.0506;0.0505
2055713;57434;57435;0.1506;57.2677;0.0446;0.0446;373.72;373.6274;0.1465;0.0769
2265522;549893;65333;3.7337;44.5147;0.4032;0.247;343.8796;343.829;1.5837;0.602
2265523;549898;549897;0.0083;181.7442;0.0083;0.0083;350.2712;349.5021;0.0083;0.0083
2265524;549897;549896;0.024;135.5556;0.0157;0.0157;349.5021;349.1921;0.0236;0.0184
2265525;549896;549895;0.024;137.0158;0.0157;0.0157;349.1921;347.962;0.0236;0.0184
2265526;549895;549894;0.024;151.8458;0.0157;0.0157;347.962;347.2118;0.0236;0.0184
2265527;549894;118321;0.024;176.4283;0.0156;0.0156;347.2118;344.8655;0.0236;0.0184
2265528;118321;549893;0.024;240.8724;0.0156;0.0156;344.8655;343.8796;0.0236;0.0184
2265585;133683;549957;0.0887;987.5598;0.0922;0.0907;284.2178;284.0745;0.0887;0.0887
2265586;549957;312329;0.0888;987.5598;18.8819;1.1254;284.0745;283.2033;0.0887;0.0887
2269382;60669;17985;0.7506;70.3552;97.31;1.5009;311.7425;311.1521;0.132;0.0841
235521;57387;131125;0.0284;76.2234;17.1663;0.7959;369.6244;369.5482;0.0278;0.0193
2355809;640805;640806;0.0874;548.3339;110.6068;1.2552;340.8588;340.4324;0.0873;0.0873
2355810;640806;640807;0.0874;289.645;108.2057;1.0615;340.4324;340.3087;0.0874;0.0873
2355811;640807;640808;0.0875;289.645;106.5346;1.0528;340.3087;340.1803;0.0874;0.0873
2355812;640808;640809;0.0875;289.645;105.3901;1.1152;340.1803;340.0351;0.0874;0.0873
2355813;640809;640810;0.0875;415.0636;104.6302;1.3442;340.0351;339.7157;0.0874;0.0873
2355814;640810;640811;0.0875;866.0262;104.4645;2.0695;339.7157;338.7173;0.0874;0.0873
2355815;640811;640812;0.0875;1057.0974;104.3494;2.3831;338.7173;337.2769;0.0874;0.0873
2355816;640812;48267;0.0874;1253.8894;103.996;2.6869;337.2769;335.0415;0.0874;0.0873
2358337;643020;64969;0.0203;439.3016;69.1764;1.0261;335.3294;335.3173;0.0203;0.0203
2358339;643021;643020;0.0106;223.8084;57.5868;1.7192;335.385;335.3294;0.0106;0.0106
2358340;643022;643021;0.0067;140.534;44.7416;1.569;335.8448;335.385;0.0067;0.0067
2358341;643023;643022;0.0067;140.534;45.8337;1.617;336.4392;335.8448;0.0067;0.0067
2358342;643024;643023;0.0066;140.534;46.4788;1.6201;336.7355;336.4392;0.0066;0.0066
2358343;208250;61726;0.2035;4404.5271;0.2087;0.1364;332.0605;331.5243;0.2034;0.2033
2358344;643355;643356;0.0377;133.9884;52.0475;1.682;342.8205;342.2301;0.0367;0.0264
2358345;643356;643357;0.1298;116.5688;51.7792;1.6035;342.2301;341.4722;0.1265;0.0911
2358346;643357;64662;0.192;214.0985;51.3346;1.2677;341.4722;339.6719;0.1871;0.1348
2358347;64662;643358;1.6124;360.7943;232.7048;1.9557;339.6719;338.9814;1.5782;1.1439
2358348;643358;64674;1.6254;519.1946;250.6554;1.8673;338.9814;338.716;1.5903;1.1534
2358349;643359;64674;6.6602;208.2592;102.6634;1.0669;338.7426;338.716;6.4803;4.6688
2358350;643360;643359;6.6622;146.0549;104.407;1.2508;338.7745;338.7426;6.4799;4.6688
2358351;643361;643360;6.6671;169.4568;107.4538;1.3211;339.0105;338.7745;6.4789;4.6688
2364085;649444;649443;4.4871;623.2984;1129.2826;2.2449;343.2605;343.1711;4.3788;2.7023
2483788;63411;780977;0.0069;148.7725;7.6481;0.6647;360.6401;360.4731;0.0069;0.0069
264497;51307;51758;0.0108;237.5822;0.0108;0.0108;363.7084;363.4992;0.0108;0.0108
2645052;906720;60050;0.4553;307.7653;234.6679;1.8659;329.2746;329.1483;0.4472;0.2962
2645053;60049;906720;0.4344;295.9883;175.4569;1.6387;330.5557;329.2746;0.4264;0.2822
264513;51757;51756;0.2912;116.9819;12.514;0.9505;363.391;363.1124;0.2844;0.1542
264529;51751;51752;0.3022;264.5273;45.4833;2.1328;357.9544;357.334;0.2964;0.1653
2645376;62794;992470;0.6268;93.6705;0.3024;0.3021;327.3724;327.3122;0.6138;0.41
293233;65271;65270;0.199;31.2558;2.2381;0.1738;329.0363;329.0363;0.1967;0.1485
293249;65273;65272;0.0966;37.6115;0.4023;0.0615;329.0364;329.0364;0.0955;0.0721
293265;65278;65277;0.1166;46.7532;0.0741;0.0741;329.326;329.0587;0.1152;0.087
293281;65276;65275;0.218;49.1887;1.0548;0.1384;329.0363;329.0362;0.2154;0.1627
293361;65321;65322;3.5549;310.0911;0.3043;0.3043;381.3871;378.9167;1.2711;0.4741
2436095;722716;700079;0.1223;832.4856;114.6527;1.075;349.1842;348.9897;0.1223;0.1223
2436096;188726;700079;0.1478;3477.9486;0.1511;0.1479;350.074;348.9897;0.1478;0.1478
2436112;721459;721460;0.0765;1673.9201;95.4068;1.6549;353.4805;352.9247;0.0765;0.0765
2436126;700082;722737;0.2701;998.6739;132.8126;1.2994;347.5887;347.2429;0.2701;0.2701
2436127;722737;722738;0.2701;1040.2163;157.7665;1.3882;347.2429;346.8354;0.2701;0.2701
2436128;722738;722739;0.2701;863.0769;155.9925;1.2438;346.8354;346.7196;0.2701;0.2701
2436401;722721;722722;0.005;62.7691;3.1765;0.4961;351.7573;351.6671;0.005;0.005
2436402;700078;722723;0.4073;893.1626;211.2594;0.9373;349.3463;349.2908;0.4073;0.4073
2436403;722726;722725;0.1847;4906.4088;111.2563;2.8668;352.4239;351.3539;0.1847;0.1847
2436404;722725;722724;0.1847;2142.7608;111.2092;2.2466;351.3539;350.8758;0.1847;0.1847
2436405;722724;722723;0.1853;3920.1298;111.0606;1.4725;350.8758;349.2908;0.1853;0.1853
2436406;722722;722727;0.0051;106.285;3.128;0.6202;351.6671;351.3869;0.005;0.005
2436407;722727;722728;0.0051;106.4567;3.0603;0.6302;351.3869;351.1411;0.0051;0.0051
2242810;526858;526857;0.0218;49.3655;0.0138;0.0138;323.7033;323.6541;0.0215;0.0163
2242811;526857;526856;0.0279;39.1043;0.0177;0.0177;323.6541;323.6336;0.0275;0.0209
2242812;526856;526855;0.0279;51.9486;0.0177;0.0177;323.6336;323.524;0.0275;0.0209
2243502;228790;63332;0.2631;19.2735;8.5396;0.4734;341.1801;341.1398;0.2575;0.1772
2243503;63332;63331;0.2631;56.8246;19.8601;0.7652;341.1398;341.0889;0.2574;0.1771
2243504;528601;61660;0.1745;62.2809;20.5781;1.7207;340.0431;339.2955;0.1708;0.1192
2243529;528602;528601;0.0025;54.6534;20.6959;1.6168;340.2167;340.0431;0.0025;0.0025
2243530;528609;528608;0.0032;68.0629;13.8718;1.6836;340.1015;339.7988;0.0032;0.0032
2243531;528608;61658;0.0032;68.0629;13.737;1.2491;339.7988;339.2813;0.0032;0.0032
2243532;528610;61656;0.18;70.6328;0.0976;0.0976;341.1756;340.5081;0.1761;0.122
2243533;64921;528548;21.1565;3266.742;751.0311;3.3779;336.192;335.5207;19.5555;13.3077
2243534;528548;64919;21.1519;4353.6485;753.3221;2.6624;335.5207;334.4808;19.5562;13.3077
2243535;124389;56553;38.5534;1174.461;654.8347;1.3106;312.1918;312.0729;35.7202;27.5173
2243538;528613;18225;0.1226;4860.5112;3377.4636;5.3894;335.0703;335.0555;0.1225;0.1225
2243540;528614;528613;0.1225;4886.311;3504.8139;4.0046;335.2629;335.0703;0.1225;0.1225
2243764;246510;63801;3.3052;553.0336;197.8894;2.4707;352.8559;352.0109;2.6486;1.8685
2244467;63372;529475;0.943;107.0421;86.1343;1.6864;339.9435;339.7873;0.9167;0.5527
2244468;529475;517895;0.9433;208.2541;85.7891;1.2623;339.7873;339.5677;0.9166;0.5527
2244470;529476;63372;0.8474;224.7851;85.929;1.4603;340.1274;339.9435;0.8234;0.4965
2244471;529482;529476;0.8478;212.9684;56.1897;1.1903;340.4436;340.1274;0.8234;0.4965
2244472;529483;529482;0.7283;188.3189;55.4469;1.3016;340.5185;340.4436;0.707;0.4263
2244473;529484;529483;0.7281;189.5547;54.8734;1.3097;340.6675;340.5185;0.707;0.4263
2244474;529485;529484;0.7287;226.0589;56.9502;1.4118;341.1584;340.6675;0.7069;0.4263
2245688;530423;61697;0.0056;118.7311;15.6808;1.1198;338.544;338.2191;0.0056;0.0056
2245689;530424;530423;0.0056;118.7311;15.8969;1.1682;338.6708;338.544;0.0056;0.0056
2187665;55911;55912;0.0911;60.4884;7.0443;0.1262;320.5776;320.577;0.0901;0.0693
2187681;60600;52546;0.0088;188.1482;0.7385;0.0201;320.5671;320.5671;0.0087;0.0087
2187697;63512;63511;0.1427;82.819;67.6809;1.2949;354.7858;354.6832;0.1393;0.0906
2187729;63525;63524;0.8312;113.5875;110.3097;1.5593;353.4874;352.9267;0.8139;0.5295
1676737;404737;310126;0.0076;158.9298;21.8203;1.4833;351.4562;350.7163;0.0075;0.0075
1676753;310098;310100;0.1208;94.1837;168.1155;2.3765;346.0598;345.6074;0.1207;0.1207
1677441;63590;44481;0.0589;2641.2894;0.0589;0.0589;321.0384;319.2213;0.0589;0.0589
1677521;158453;53887;0.2335;65.1424;42.2744;1.0579;288.1555;287.8927;0.2301;0.1743
1677537;49912;49913;0.2899;162.1406;86.1063;2.0236;333.331;332.1394;0.2882;0.2166
1677585;56542;56541;20.4454;3691.5313;1699.3182;3.1559;317.2652;316.6454;19.5404;14.3701
1677649;300173;300174;0.0061;130.0269;14.0555;0.8258;366.1679;365.6142;0.0061;0.0061
1677665;300265;300266;0.0137;301.5969;0.5577;0.0639;386.2897;384.7418;0.0137;0.0137
1677681;300257;300258;0.009;191.3869;14.8352;1.3972;339.0591;385.1484;0.009;0.009
1677697;300293;300282;1.1426;205.9244;145.8193;3.1624;384.5965;381.875;1.1169;0.5934
1677713;301897;19953;0.2031;3840.0083;364.9341;4.8161;309.3364;306.6716;0.2028;0.2028
1677729;495645;495643;0.2029;1240.0935;305.1844;3.6293;320.0921;319.8094;0.2028;0.2028
1677761;493904;493905;0.0119;175.207;102.258;1.4455;389.0018;388.4492;0.0119;0.0119
1679585;301565;301566;0.0095;201.147;0.0095;0.0095;381.6537;380.6716;0.0095;0.0095
1679601;309233;309232;0.0127;229.2802;19.0147;1.4715;371.2488;370.298;0.0126;0.0126
1679617;309229;309228;0.0235;28.9407;77.5449;1.2368;367.0782;367.0373;0.0235;0.0235
1679633;311124;311125;0.0132;242.3659;12.7437;1.4866;367.1888;367.0377;0.0132;0.0132
1679777;310051;310050;0.0143;312.4442;24.3195;1.1266;362.3671;359.7618;0.0143;0.0143
1679809;300360;300359;0.0068;137.3977;25.887;1.3548;350.0761;349.5203;0.0068;0.0068
1679825;311737;311738;0.443;3060.5431;982.6287;3.2766;353.5559;352.7997;0.4429;0.4429
1679841;311752;311753;0.443;4920.3548;974.0676;3.9503;348.1646;345.924;0.4429;0.4428
1679857;311762;311763;0.4429;857.0751;802.6866;1.6843;344.7095;344.645;0.4429;0.4428
1679873;311755;366504;0.4429;859.5331;926.8777;1.6085;345.2081;345.1628;0.4429;0.4428
1679953;310353;56531;0.0129;144.1531;87.8988;2.0532;326.4927;326.4798;0.0129;0.0129
1679969;310228;310227;0.0264;405.6266;12.3042;1.4439;332.23;331.388;0.0264;0.0264
1680033;213135;213140;0.1624;277.0019;0.0819;0.0819;410.0042;407.1339;0.159;0.109
1680785;60750;60749;0.0663;174.9405;0.0356;0.0356;356.0234;353.8835;0.065;0.0457
1680897;309744;309745;0.0317;216.6692;102.679;3.0237;358.583;357.1908;0.0316;0.0316
1680913;309982;309984;0.0058;124.0812;0.0058;0.0058;360.0915;359.8356;0.0058;0.0058
1680929;300263;300262;0.0116;253.0035;0.2919;0.1886;390.7465;389.2672;0.0116;0.0116
1680945;300163;300157;0.1181;62.7806;107.0423;1.5131;359.6603;359.3889;0.1181;0.1181
1680961;300147;16129;0.1667;150.2068;203.2893;3.063;353.0184;348.4061;0.1664;0.1664
2312652;598254;64672;0.0543;154.7194;35.522;2.5575;343.0215;341.5425;0.053;0.0382
2312942;598869;187213;0.0029;61.8577;0.0029;0.0029;321.2313;320.9657;0.0029;0.0029
2274182;558555;558554;0.0264;216.113;0.0183;0.0183;390.6521;389.1523;0.0261;0.0211
2274183;558556;558555;0.0264;231.8906;0.0184;0.0184;393.462;390.6521;0.0261;0.0211
2274184;558557;558556;0.0133;256.5816;0.0122;0.0122;395.4615;393.462;0.0133;0.0126
2274185;558558;558557;0.0111;234.8959;0.0111;0.0111;398.0615;395.4615;0.0111;0.0111
2274186;558559;558558;0.0107;207.3232;0.0108;0.0108;399.6816;398.0615;0.0107;0.0107
2274189;558560;558559;0.0107;227.5841;0.0107;0.0107;401.9515;399.6816;0.0107;0.0107
2274190;558561;558560;0.0044;93.357;0.0044;0.0044;402.2915;401.9515;0.0044;0.0044
2274191;558582;558581;0.0209;446.6986;26.7047;1.1722;402.5333;402.0301;0.0209;0.0209
2274192;558581;558564;0.0352;751.3235;53.1698;2.2112;402.0301;400.244;0.0352;0.0352
2274195;558564;558563;0.0415;880.8818;52.9762;1.482;400.244;398.6308;0.0415;0.0415
2274196;558563;558562;0.0416;265.7281;52.6526;1.058;398.6308;398.5011;0.0415;0.0415
2274513;301567;558549;0.1472;175.5071;0.0888;0.0888;376.2055;375.7058;0.1448;0.1082
2274514;558549;301568;0.2085;203.6427;0.128;0.128;375.7058;375.4301;0.2057;0.1555
2275481;63542;559224;13.4548;4304.8547;3448.6995;2.7955;324.0092;323.6189;12.7244;8.5326
2275482;559224;63544;13.4603;4304.8547;3445.8511;2.8347;323.6189;323.2979;12.7204;8.5427
2275483;63544;559227;13.5501;5580.6788;3481.3254;3.3418;323.2979;323.0551;12.7986;8.6064
2275484;559227;63543;13.5447;5580.6788;3481.8876;3.338;323.0551;322.6413;12.7896;8.6064
2275487;63543;559229;13.5457;11161.932;3481.2756;4.0105;322.6413;322.5255;12.7843;8.6064
2275488;559229;63584;19.7473;7540.5241;4359.7078;3.9134;322.5255;321.6302;18.9843;13.8025
2275761;56531;559313;5.8085;2787.3224;1493.6182;3.0712;326.4798;325.1447;5.7109;3.9369
2076817;152906;152903;0.6418;77.28;0.4038;0.3001;337.9756;337.7325;0.6371;0.4793
2187153;51259;51739;0.2091;478.5861;0.0632;0.0632;347.4429;345.4388;0.203;0.1068
2187169;51741;51721;0.9452;459.3927;151.0288;2.4603;346.5421;345.8842;0.9327;0.5244
2203969;56923;61927;0.0894;393.4885;0.0347;0.0347;368.1123;366.8223;0.0867;0.0523
2203985;56937;56938;0.1903;84.8452;0.0719;0.0719;371.7067;371.2558;0.1854;0.1119
2204001;56945;56944;0.8637;117.3185;24.5748;1.3211;366.6985;366.2508;0.8404;0.5166
2204177;65081;65082;0.1234;1655.1096;0.0906;0.0701;297.0644;296.3271;0.1221;0.1027
2204209;56912;56911;0.1455;137.0597;0.0689;0.0689;306.1952;305.6955;0.1424;0.0942
1926913;56697;63836;0.1309;66.1918;27.6571;2.0111;356.8005;355.9376;0.1281;0.094
1927041;55866;55865;2.122;490.4773;230.9492;2.7655;314.9003;313.8717;0.4938;0.2292
1927057;55857;55856;1.6685;287.461;227.9726;2.439;309.3622;308.8315;0.5418;0.268
1849537;66650;66649;0.1241;68.2306;0.0594;0.0594;398.5267;398.4467;0.1221;0.0818
1849553;66673;66672;3.0229;154.7672;0.0146;0.0146;387.8419;387.2989;0.8657;0.1072
2415014;57412;183609;11.5734;2096.471;252.5323;1.7359;339.1092;339.1085;11.5228;6.2846
2415015;183609;57411;17.8997;3437.3585;1201.9702;3.9866;339.1085;338.5729;17.8178;9.7234
2415926;160022;702250;0.1189;213.4092;60.1285;1.2046;358.3879;357.7278;0.1164;0.0809
2415927;702250;64425;0.4463;199.3067;89.8804;1.1632;357.7278;357.2978;0.4379;0.3074
2415928;64425;702251;0.5445;236.0898;183.4393;1.828;357.2978;356.9165;0.534;0.376
2415929;702251;702252;0.5445;180.7052;182.0219;1.6697;356.9165;356.6131;0.5335;0.376
2415930;702252;702253;0.5445;192.183;180.7062;1.6383;356.6131;356.4631;0.533;0.376
2415931;702253;228699;0.6358;209.5949;213.2814;1.9289;356.4631;355.6294;0.6226;0.4385
2274178;558551;558550;0.0263;213.7852;0.0183;0.0183;381.5221;379.1421;0.026;0.0211
2274179;558552;558551;0.0263;231.0365;0.0183;0.0183;384.6421;381.5221;0.026;0.0211
2274180;558553;558552;0.0263;226.6975;0.0183;0.0183;387.6221;384.6421;0.0261;0.0211
2274181;558554;558553;0.0264;196.4676;0.0183;0.0183;389.1523;387.6221;0.0261;0.0211
1849569;62333;61904;1.7505;340.7736;0.8241;0.567;309.8556;309.6669;1.717;1.1415
1849585;128507;63297;0.3099;200.6147;172.9553;2.9565;311.6278;311.1192;0.3045;0.2023
1849649;156105;156102;0.7833;313.7173;0.3992;0.3992;359.108;356.0182;0.7688;0.5282
1849665;156117;60760;0.0877;213.1532;0.0478;0.016;352.4336;351.191;0.086;0.0607
1850769;56991;56980;1.006;140.7535;0.3852;0.3852;364.5115;364.0938;0.9787;0.5902
1852625;66690;61925;13.7755;316.6392;376.6742;2.9951;312.0383;310.4947;13.5249;9.083
1852641;63334;66792;0.9543;410.6105;256.0003;1.2723;314.3984;314.323;0.9424;0.7288
1852657;66914;53795;6.7715;2914.6126;1307.6689;5.6099;345.4216;344.5489;5.9199;3.7796
1852673;24401;56493;2.5545;379.5913;440.4418;1.9322;346.8222;346.7161;1.8763;0.9761
1852801;62330;62331;1.7425;293.057;0.8205;0.5089;310.8455;310.2588;1.7097;1.1363
1852833;20001;128672;0.0624;59.3665;37.9884;0.4871;341.2826;341.2808;0.0489;0.0265
1852865;128695;128694;0.0411;46.2463;0.0193;0.0193;329.9848;329.9375;0.0403;0.0267
1852881;156118;156119;2.4597;280.2308;1.1939;0.9836;347.5442;346.1123;2.4151;1.6254
1852897;60793;60792;0.4317;91.2157;0.2052;0.2052;348.6805;348.4604;0.423;0.2811
1852913;60873;60888;0.447;119.2516;0.2137;0.2137;338.7395;338.3252;0.4378;0.2915
1852929;60870;60871;2.5092;107.5522;1.1829;0.452;339.1622;338.8954;2.4575;1.6294
1852945;60877;60878;2.9532;156.2968;1.3917;0.6861;335.44;334.2194;2.8947;1.9209
1852993;64515;64512;0.1529;615.5144;129.5824;1.7597;354.8127;354.2889;0.1502;0.1081
1853009;64981;160012;3.2463;219.2456;235.6865;1.6212;363.5653;363.4348;3.2163;2.3077
1853025;162919;162920;0.0752;163.0668;29.0228;1.4536;344.9564;344.3086;0.0737;0.0512
1953265;61314;61313;0.0065;139.348;23.6111;1.2253;326.6153;326.34;0.0065;0.0065
1955361;124379;124380;0.0209;450.3163;16.8603;1.7995;370.2799;366.2524;0.0209;0.0206
1955393;53101;191386;1.1985;599.1758;513.9405;1.2644;311.7126;311.6637;1.1735;0.788
1960065;51669;51668;0.9195;435.3805;0.2583;0.2583;379.7975;378.0896;0.9072;0.4726
1964849;315913;66846;0.0168;107.0604;100.0491;1.4584;342.2735;342.029;0.0168;0.0167
1967217;309994;309995;0.0108;119.123;31.1299;1.4185;347.5251;347.3347;0.0108;0.0108
1967361;382336;382341;0.0091;192.1077;14.6574;0.9286;382.736;381.9061;0.0091;0.0091
